Purchase{id=1, person=Person{imie='Marsh', nazwisko='Polon', email='mpolon0@google.de', ip='155.43.28.214'}, car=Car{color='#255a97', vin='3D7TT2HT8BG370793', company='Chevrolet', model='Cobalt', model_year='2006', price=67487.58}, localization=Localization[country='Czech Republic', city='Bořetice'], date=2020-09-03}
Purchase{id=306, person=Person{imie='Corey', nazwisko='Bulcock', email='cbulcock8h@i2i.jp', ip='83.150.58.81'}, car=Car{color='#d37434', vin='WA1YD64B05N188948', company='Pontiac', model='Bonneville', model_year='1964', price=73227.73}, localization=Localization[country='Poland', city='Sośnie'], date=2020-06-26}
Purchase{id=307, person=Person{imie='Charmane', nazwisko='MacDowall', email='cmacdowall8i@wix.com', ip='123.174.120.96'}, car=Car{color='#64f411', vin='1G6DK5E3XC0218000', company='Maserati', model='Quattroporte', model_year='2005', price=83431.20}, localization=Localization[country='Czech Republic', city='Dobrá'], date=2020-02-17}
Purchase{id=308, person=Person{imie='Granthem', nazwisko='Eadon', email='geadon8j@salon.com', ip='132.24.118.249'}, car=Car{color='#19c402', vin='KM8NU4CC4AU614708', company='GMC', model='Yukon', model_year='2004', price=72033.77}, localization=Localization[country='Czech Republic', city='Plasy'], date=2020-05-02}
Purchase{id=309, person=Person{imie='Corrinne', nazwisko='Brownjohn', email='cbrownjohn8k@auda.org.au', ip='157.246.6.67'}, car=Car{color='#52ecdd', vin='WUAPV64B33N880152', company='Volkswagen', model='Jetta', model_year='1998', price=47131.71}, localization=Localization[country='Poland', city='Skalbmierz'], date=2020-05-19}
Purchase{id=310, person=Person{imie='Eadie', nazwisko='Rainey', email='erainey8l@google.com', ip='93.125.211.222'}, car=Car{color='#20923a', vin='2HNYD28258H892952', company='Toyota', model='Land Cruiser', model_year='2003', price=78357.14}, localization=Localization[country='Czech Republic', city='Želetava'], date=2020-03-10}
Purchase{id=311, person=Person{imie='Ronni', nazwisko='Nibley', email='rnibley8m@hibu.com', ip='124.9.3.216'}, car=Car{color='#10cae0', vin='3GYFK62878G443953', company='Mercury', model='Milan', model_year='2009', price=63884.95}, localization=Localization[country='Poland', city='Grojec'], date=2020-01-19}
Purchase{id=312, person=Person{imie='Beaufort', nazwisko='Martino', email='bmartino8n@cocolog-nifty.com', ip='190.191.57.54'}, car=Car{color='#c9d5d5', vin='1D4PT7GX6AW669778', company='Ford', model='Explorer', model_year='2003', price=99482.35}, localization=Localization[country='Czech Republic', city='Žiželice'], date=2020-06-09}
Purchase{id=313, person=Person{imie='Hollyanne', nazwisko='Ortas', email='hortas8o@cbc.ca', ip='117.118.99.201'}, car=Car{color='#007fd1', vin='1FTEW1CM6CK966710', company='Chevrolet', model='Caprice', model_year='1996', price=14814.13}, localization=Localization[country='Poland', city='Bęczarka'], date=2020-11-09}
Purchase{id=314, person=Person{imie='Leyla', nazwisko='Seys', email='lseys8p@msu.edu', ip='10.201.152.168'}, car=Car{color='#827335', vin='WAUDF78E67A111176', company='Honda', model='CR-V', model_year='1998', price=91399.67}, localization=Localization[country='Czech Republic', city='Zruč nad Sázavou'], date=2020-01-31}
Purchase{id=315, person=Person{imie='Hinze', nazwisko='Gorriessen', email='hgorriessen8q@shutterfly.com', ip='38.156.81.87'}, car=Car{color='#dcba80', vin='KNAGM4AD9F5600469', company='Mercury', model='Villager', model_year='2001', price=31679.55}, localization=Localization[country='Poland', city='Siemianowice Śląskie'], date=2020-07-29}
Purchase{id=316, person=Person{imie='Tally', nazwisko='Creenan', email='tcreenan8r@admin.ch', ip='134.149.232.31'}, car=Car{color='#acc81d', vin='5UMBT93516L329708', company='Chevrolet', model='1500', model_year='1998', price=50346.10}, localization=Localization[country='Czech Republic', city='Mladá Boleslav'], date=2020-12-16}
Purchase{id=317, person=Person{imie='Khalil', nazwisko='Barwack', email='kbarwack8s@lycos.com', ip='116.51.91.210'}, car=Car{color='#b2b7cc', vin='1GYS4DEF3DR442820', company='Mercury', model='Mariner', model_year='2005', price=51045.02}, localization=Localization[country='Czech Republic', city='Nelahozeves'], date=2020-02-27}
Purchase{id=318, person=Person{imie='Bendix', nazwisko='De Morena', email='bdemorena8t@deviantart.com', ip='190.2.24.213'}, car=Car{color='#90e00e', vin='WBSPM93579E089279', company='Subaru', model='Tribeca', model_year='2008', price=51935.34}, localization=Localization[country='Poland', city='Zator'], date=2020-04-04}
Purchase{id=319, person=Person{imie='Hobey', nazwisko='Brinkler', email='hbrinkler8u@amazon.co.uk', ip='115.103.9.158'}, car=Car{color='#1425ec', vin='JTHKD5BH7D2683417', company='Hyundai', model='Tiburon', model_year='2007', price=64358.19}, localization=Localization[country='Germany', city='Essen'], date=2020-08-20}
Purchase{id=320, person=Person{imie='Kristen', nazwisko='Girardez', email='kgirardez8v@hugedomains.com', ip='90.225.67.178'}, car=Car{color='#475f71', vin='4T1BF1FK9EU502698', company='Dodge', model='Grand Caravan', model_year='2001', price=77010.83}, localization=Localization[country='Poland', city='Włocławek'], date=2020-12-01}
Purchase{id=321, person=Person{imie='Adara', nazwisko='Raincin', email='araincin8w@e-recht24.de', ip='126.118.35.206'}, car=Car{color='#369cbb', vin='WAUED64B91N174322', company='Saab', model='9-5', model_year='2011', price=9799.03}, localization=Localization[country='Poland', city='Trzciana'], date=2020-04-20}
Purchase{id=322, person=Person{imie='Darb', nazwisko='Rawle', email='drawle8x@ycombinator.com', ip='17.138.124.116'}, car=Car{color='#7a08e7', vin='3D7TT2CT5BG259853', company='Austin', model='Mini Cooper S', model_year='1963', price=98795.19}, localization=Localization[country='Poland', city='Ryczów'], date=2020-02-21}
Purchase{id=323, person=Person{imie='Salomo', nazwisko='Mackinder', email='smackinder8y@infoseek.co.jp', ip='255.230.174.186'}, car=Car{color='#449ac9', vin='5J6TF3H59FL278149', company='Chevrolet', model='Venture', model_year='1999', price=61806.78}, localization=Localization[country='Poland', city='Dziewin'], date=2020-03-04}
Purchase{id=324, person=Person{imie='Else', nazwisko='Fermoy', email='efermoy8z@harvard.edu', ip='112.255.88.204'}, car=Car{color='#dabc1c', vin='3VW1K7AJXCM946040', company='Ford', model='Aerostar', model_year='1996', price=88852.80}, localization=Localization[country='Denmark', city='Frederiksberg'], date=2020-08-30}
Purchase{id=325, person=Person{imie='Ermengarde', nazwisko='Andrea', email='eandrea90@admin.ch', ip='243.190.121.218'}, car=Car{color='#a12cc2', vin='JM1GJ1T61F1245135', company='Ford', model='Bronco', model_year='1996', price=2081.42}, localization=Localization[country='Poland', city='Błaszki'], date=2020-12-21}
Purchase{id=326, person=Person{imie='Christina', nazwisko='Aloway', email='caloway91@wufoo.com', ip='78.250.168.4'}, car=Car{color='#171bde', vin='1G6DD1E38E0221578', company='Toyota', model='Yaris', model_year='2008', price=95943.63}, localization=Localization[country='Czech Republic', city='Týnec'], date=2020-01-02}
Purchase{id=327, person=Person{imie='Morna', nazwisko='Arons', email='marons92@delicious.com', ip='28.117.126.136'}, car=Car{color='#a6311e', vin='JTHBL5EF7F1735134', company='Dodge', model='Stratus', model_year='2005', price=48100.31}, localization=Localization[country='Poland', city='Promna'], date=2020-12-12}
Purchase{id=328, person=Person{imie='Elnar', nazwisko='Coltart', email='ecoltart93@nytimes.com', ip='145.206.93.96'}, car=Car{color='#58dff1', vin='JTEBU5JR2B5223875', company='Mercury', model='Mariner', model_year='2008', price=26925.61}, localization=Localization[country='Czech Republic', city='Heřmanův Městec'], date=2020-10-28}
Purchase{id=329, person=Person{imie='Ilyse', nazwisko='Sibthorpe', email='isibthorpe94@smh.com.au', ip='127.142.21.80'}, car=Car{color='#5dbb3b', vin='WBABS53432J176923', company='Toyota', model='FJ Cruiser', model_year='2010', price=42841.55}, localization=Localization[country='Poland', city='Stalowa Wola'], date=2020-08-11}
Purchase{id=330, person=Person{imie='Leontine', nazwisko='Scaddon', email='lscaddon95@github.com', ip='103.220.57.199'}, car=Car{color='#b5f49c', vin='SCBLC31E72C441418', company='Jeep', model='Grand Cherokee', model_year='2008', price=825.37}, localization=Localization[country='Czech Republic', city='Františkovy Lázně'], date=2020-05-17}
Purchase{id=331, person=Person{imie='Wayne', nazwisko='Hungerford', email='whungerford96@cafepress.com', ip='233.189.100.255'}, car=Car{color='#e59c76', vin='1G4HP52K44U838472', company='Chrysler', model='Cirrus', model_year='2000', price=52197.41}, localization=Localization[country='Czech Republic', city='Jablunkov'], date=2020-03-21}
Purchase{id=332, person=Person{imie='Chrysler', nazwisko='Winchcombe', email='cwinchcombe97@jigsy.com', ip='157.252.199.163'}, car=Car{color='#2eb982', vin='WA1WMBFE9DD812581', company='Cadillac', model='Escalade', model_year='2008', price=17720.70}, localization=Localization[country='Denmark', city='København'], date=2020-03-31}
Purchase{id=333, person=Person{imie='Curt', nazwisko='Billie', email='cbillie98@blogger.com', ip='250.19.215.70'}, car=Car{color='#cd2e07', vin='JH4CU25649C906270', company='Pontiac', model='G8', model_year='2008', price=1514.04}, localization=Localization[country='Poland', city='Mniszków'], date=2020-08-12}
Purchase{id=334, person=Person{imie='Cart', nazwisko='Rozzier', email='crozzier99@samsung.com', ip='143.85.71.187'}, car=Car{color='#91192e', vin='1FTEX1C82AF480997', company='Mazda', model='RX-7', model_year='1989', price=60821.10}, localization=Localization[country='Czech Republic', city='Grygov'], date=2020-06-11}
Purchase{id=335, person=Person{imie='Michaelina', nazwisko='Mollnar', email='mmollnar9a@lulu.com', ip='240.232.229.238'}, car=Car{color='#bd1932', vin='SCFHDDAJ9BA686334', company='Buick', model='Riviera', model_year='1979', price=46455.29}, localization=Localization[country='Czech Republic', city='Dolní Studénky'], date=2020-03-15}
Purchase{id=336, person=Person{imie='Priscilla', nazwisko='Marchetti', email='pmarchetti9b@gizmodo.com', ip='89.39.130.238'}, car=Car{color='#22e8ec', vin='2HNYD28587H084328', company='Ford', model='E150', model_year='2008', price=62890.12}, localization=Localization[country='Czech Republic', city='Frýdlant'], date=2020-09-26}
Purchase{id=337, person=Person{imie='Sebastien', nazwisko='Guinan', email='sguinan9c@istockphoto.com', ip='137.46.185.192'}, car=Car{color='#d3a290', vin='WAUKG68E45A123919', company='Hyundai', model='Sonata', model_year='1995', price=59514.90}, localization=Localization[country='Czech Republic', city='Perštejn'], date=2020-05-10}
Purchase{id=338, person=Person{imie='Jeniece', nazwisko='Towers', email='jtowers9d@t-online.de', ip='33.140.164.241'}, car=Car{color='#36937c', vin='1G6AE5SX6D0613116', company='Mercedes-Benz', model='CLK-Class', model_year='2005', price=93260.59}, localization=Localization[country='Germany', city='Mainz'], date=2020-02-13}
Purchase{id=339, person=Person{imie='Salomi', nazwisko='Hatterslay', email='shatterslay9e@wp.com', ip='220.101.47.247'}, car=Car{color='#283f29', vin='JN1AJ0HP3CM621686', company='Oldsmobile', model='Intrigue', model_year='2002', price=44180.49}, localization=Localization[country='Poland', city='Kościelec'], date=2020-10-21}
Purchase{id=340, person=Person{imie='Berny', nazwisko='Jereatt', email='bjereatt9f@php.net', ip='80.188.172.239'}, car=Car{color='#afda2e', vin='SCBLF44J39C915414', company='Mitsubishi', model='Lancer', model_year='2004', price=48645.33}, localization=Localization[country='Poland', city='Kobylanka'], date=2020-03-09}
Purchase{id=341, person=Person{imie='Kathy', nazwisko='Lount', email='klount9g@sakura.ne.jp', ip='71.81.245.90'}, car=Car{color='#b5bdc8', vin='WAUFFAFL0FA626387', company='Mercedes-Benz', model='E-Class', model_year='1993', price=42460.73}, localization=Localization[country='Czech Republic', city='Horka nad Moravou'], date=2020-12-23}
Purchase{id=342, person=Person{imie='Alyssa', nazwisko='Clashe', email='aclashe9h@blinklist.com', ip='230.61.62.9'}, car=Car{color='#8a68e6', vin='1G6DH5E50D0785012', company='Mercury', model='Lynx', model_year='1984', price=82170.72}, localization=Localization[country='Poland', city='Ryglice'], date=2020-03-06}
Purchase{id=343, person=Person{imie='Doria', nazwisko='De Angelo', email='ddeangelo9i@imageshack.us', ip='188.150.129.226'}, car=Car{color='#0fbe26', vin='SCFHDDAJ5CA177035', company='BMW', model='X5', model_year='2001', price=38978.71}, localization=Localization[country='Germany', city='Frankfurt am Main'], date=2020-04-06}
Purchase{id=344, person=Person{imie='Brandy', nazwisko='McGrail', email='bmcgrail9j@macromedia.com', ip='192.242.198.32'}, car=Car{color='#224310', vin='WBAYM1C5XED622526', company='Ford', model='Escort', model_year='1997', price=34041.27}, localization=Localization[country='Poland', city='Mrągowo'], date=2020-08-01}
Purchase{id=345, person=Person{imie='Tiebout', nazwisko='Thomazet', email='tthomazet9k@wikispaces.com', ip='10.246.213.211'}, car=Car{color='#66d740', vin='5N1AA0NCXDN062563', company='Toyota', model='RAV4', model_year='2009', price=3950.60}, localization=Localization[country='Poland', city='Czerniewice'], date=2020-07-02}
Purchase{id=346, person=Person{imie='Olimpia', nazwisko='Sebright', email='osebright9l@time.com', ip='218.185.122.244'}, car=Car{color='#5d85fd', vin='3VW8S7AT3FM138925', company='Jaguar', model='XJ Series', model_year='1998', price=22518.01}, localization=Localization[country='Czech Republic', city='Stříbro'], date=2020-05-30}
Purchase{id=347, person=Person{imie='Dotty', nazwisko='Cheltnam', email='dcheltnam9m@npr.org', ip='102.181.3.193'}, car=Car{color='#04f824', vin='WBA4A7C55FD680278', company='Chevrolet', model='Suburban 2500', model_year='1996', price=47863.67}, localization=Localization[country='Czech Republic', city='Moravský Beroun'], date=2020-07-25}
Purchase{id=348, person=Person{imie='Gearard', nazwisko='Kingscote', email='gkingscote9n@engadget.com', ip='40.44.207.217'}, car=Car{color='#c2f4d5', vin='WAULC58E35A583020', company='GMC', model='Yukon XL', model_year='2006', price=11181.27}, localization=Localization[country='Poland', city='Gierałtowice'], date=2020-11-16}
Purchase{id=349, person=Person{imie='Anson', nazwisko='Arnaudon', email='aarnaudon9o@over-blog.com', ip='184.197.82.34'}, car=Car{color='#b6c2aa', vin='SCBET9ZA9FC137784', company='BMW', model='M3', model_year='2004', price=3563.02}, localization=Localization[country='Poland', city='Jaworzyna Śląska'], date=2020-03-06}
Purchase{id=350, person=Person{imie='Granny', nazwisko='Vanns', email='gvanns9p@wikimedia.org', ip='206.67.4.114'}, car=Car{color='#eed324', vin='3VW4T7AT6EM080674', company='Volvo', model='XC90', model_year='2013', price=52450.55}, localization=Localization[country='Poland', city='Puńsk'], date=2020-06-01}
Purchase{id=351, person=Person{imie='Gwenora', nazwisko='Degg', email='gdegg9q@1688.com', ip='59.194.218.88'}, car=Car{color='#caa58e', vin='WAUDF98E17A098414', company='Ford', model='F450', model_year='2009', price=66244.66}, localization=Localization[country='Poland', city='Mirocin'], date=2020-02-03}
Purchase{id=352, person=Person{imie='Analise', nazwisko='Yarnold', email='ayarnold9r@posterous.com', ip='164.84.24.93'}, car=Car{color='#444f87', vin='SALGR2WF9EA382325', company='Ford', model='F-Series', model_year='2009', price=33685.29}, localization=Localization[country='Denmark', city='København'], date=2020-02-27}
Purchase{id=353, person=Person{imie='Delphine', nazwisko='Freestone', email='dfreestone9s@thetimes.co.uk', ip='66.31.138.60'}, car=Car{color='#7721bf', vin='1FTMF1EW5AF592154', company='Maybach', model='57', model_year='2012', price=77999.35}, localization=Localization[country='Poland', city='Sztum'], date=2020-03-16}
Purchase{id=354, person=Person{imie='Vi', nazwisko='Ogilvie', email='vogilvie9t@yandex.ru', ip='83.96.144.114'}, car=Car{color='#1e6d7e', vin='3VW507AT2FM463610', company='Mitsubishi', model='GTO', model_year='1999', price=82712.62}, localization=Localization[country='Poland', city='Przelewice'], date=2020-09-09}
Purchase{id=355, person=Person{imie='Gwenore', nazwisko='Tuffin', email='gtuffin9u@amazon.com', ip='51.144.192.253'}, car=Car{color='#ce7c9c', vin='WBAET37412N083299', company='Lotus', model='Esprit', model_year='1997', price=3056.61}, localization=Localization[country='Poland', city='Józefów'], date=2020-11-24}
Purchase{id=356, person=Person{imie='Kariotta', nazwisko='Gittens', email='kgittens9v@people.com.cn', ip='1.240.115.76'}, car=Car{color='#d3005a', vin='4T3BA3BB4DU468000', company='Mercedes-Benz', model='R-Class', model_year='2011', price=69554.95}, localization=Localization[country='Poland', city='Stryków'], date=2020-02-26}
